projectDescriptionID,trapVisitID,visitTime,siteName,subSiteName,visitType,fishProcessed,trapFunctioning,counterAtEnd,rpmRevolutionsAtStart,rpmRevolutionsAtEnd,includeCatch,discharge,waterVel,waterTemp,turbidity
2,2304,2004-02-27T11:30:00Z,Herringer Riffle,Herringer_west,Start trap & begin trapping,Not applicable,Trap not in service,NA,NA,3.3,Yes,19079,NA,NA,NA
2,2305,2004-02-28T10:45:00Z,Eye Riffle,Eye riffle_north,Unplanned restart,Processed fish,Trap stopped functioning,NA,3.3,4.1,Yes,2457,NA,8,8.62
2,2306,2004-02-28T13:30:00Z,Herringer Riffle,Herringer_east,End trapping,Processed fish,Trap stopped functioning,NA,NA,NA,Yes,14157,NA,8.5,NA
2,2307,2004-02-28T13:30:00Z,Herringer Riffle,Herringer_west,End trapping,Processed fish,Trap stopped functioning,NA,NA,NA,Yes,14157,NA,8.5,NA
2,2308,2004-02-29T14:00:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,"Trap functioning, but not normally",5400,3.6,3.6,Yes,2258,NA,8.7,6.77
2,2309,2004-03-01T11:00:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3933,3.1,3.2,Yes,2038,NA,7.5,7.73
2,2310,2004-03-01T13:00:00Z,Herringer Riffle,Herringer_east,Start trap & begin trapping,Not applicable,Trap not in service,NA,NA,7.4,Yes,14138,NA,8.5,2.65
2,2311,2004-03-01T13:00:00Z,Herringer Riffle,Herringer_west,Start trap & begin trapping,Not applicable,Trap not in service,NA,NA,3.8,Yes,14138,NA,8.5,2.65
2,2312,2004-03-02T10:30:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4292,2.2,1.3,Yes,1849,NA,7.5,4.59
2,2313,2004-03-02T12:45:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,NA,3.7,3.9,Yes,14149,NA,8,5.38
2,2314,2004-03-02T13:15:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,"Trap functioning, but not normally",NA,5.9,5.7,Yes,14149,NA,8,5.38
2,2315,2004-03-03T11:45:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,NA,4.1,3.6,Yes,14119,NA,8,4.53
2,2316,2004-03-03T12:30:00Z,Herringer Riffle,Herringer_east,Unplanned restart,Processed fish,Trap stopped functioning,4161,NA,6.1,Yes,14119,NA,8,4.53
2,2317,2004-03-03T14:00:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,2490,2.7,3.3,Yes,1619,NA,8,4.6
2,2318,2004-03-04T13:00:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,9452,6.9,7.3,Yes,8109,NA,NA,6.93
2,2319,2004-03-04T13:45:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,5887,4,3.9,Yes,8109,NA,NA,6.93
2,2320,2004-03-04T14:45:00Z,Eye Riffle,Eye riffle_north,Unplanned restart,Processed fish,Trap stopped functioning,4502,3.8,4.7,Yes,1459,NA,NA,5.51
2,2321,2004-03-05T11:00:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,5424,4.3,3.9,Yes,5038,NA,8,3.91
2,2322,2004-03-05T13:00:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,10150,7.2,6.2,Yes,5038,NA,8,3.91
2,2323,2004-03-05T15:00:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,6091,4.3,4.1,Yes,1238,NA,8,4.21
2,2324,2004-03-06T10:30:00Z,Herringer Riffle,Herringer_east,End trapping,Processed fish,Trap functioning normally,8900,7,NA,Yes,5058,NA,9,5.19
2,2325,2004-03-06T11:00:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,5947,3.9,4,Yes,5058,NA,9,5.19
2,2326,2004-03-06T14:00:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5423,4,4.1,Yes,1038,NA,9,5.02
2,2327,2004-03-07T13:00:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,5643,4.1,NA,Yes,5065,NA,10.2,3.09
2,2328,2004-03-07T15:00:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4731,2.9,3.9,Yes,845,NA,10,3.27
2,2329,2004-03-08T11:45:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,4856,3.3,4,Yes,4933,NA,10,2.72
2,2330,2004-03-08T12:00:00Z,Herringer Riffle,Herringer_east,Start trap & begin trapping,Not applicable,Trap not in service,NA,NA,7.6,Yes,4933,NA,10,2.72
2,2331,2004-03-08T14:15:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3854,2.6,2.9,Yes,671,NA,10,2.08
2,2332,2004-03-09T11:15:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,"Trap functioning, but not normally",9673,6.4,6.7,Yes,4551,NA,10,2.83
2,2333,2004-03-09T12:45:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,4741,2.8,2.6,Yes,4551,NA,10,2.83
2,2334,2004-03-09T14:30:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3386,2.3,2.6,Yes,631,NA,10.5,1.87
2,2335,2004-03-10T10:15:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,2250,1.6,2.2,Yes,630,NA,9.5,2.14
2,2336,2004-03-10T14:00:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,10341,6.2,7,Yes,4030,NA,12.5,3.15
2,2337,2004-03-10T14:45:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,3975,2.3,3.3,Yes,4030,NA,12.5,3.15
2,2338,2004-03-11T10:15:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,3539,3,3.5,Yes,4030,NA,11,2.45
2,2339,2004-03-11T11:15:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,8361,6.9,7.4,Yes,4030,NA,11,2.45
2,2340,2004-03-11T13:45:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,2780,1.7,3.2,Yes,630,NA,11,3.46
2,2341,2004-03-12T10:30:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,4518,3,3,Yes,4031,NA,11.5,3.56
2,2342,2004-03-12T11:30:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,10274,6.9,7,Yes,4031,NA,11.5,3.56
2,2343,2004-03-12T14:00:00Z,Eye Riffle,Eye riffle_north,Unplanned restart,Processed fish,Trap stopped functioning,760,0,NA,Yes,631,NA,11,2.37
2,2344,2004-03-13T14:00:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,4967,3,3,Yes,4033,NA,13,1.79
2,2345,2004-03-13T15:00:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,11612,8,7.9,Yes,4033,NA,13,1.79
2,2346,2004-03-13T16:00:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3445,1.6,NA,Yes,633,NA,12,2.15
2,2347,2004-03-14T11:25:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,3710,2.7,2.8,Yes,4033,NA,12,4.52
2,2348,2004-03-14T12:00:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,8715,6.7,6.6,Yes,4033,NA,12,4.52
2,2349,2004-03-14T14:30:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,"Trap functioning, but not normally",2084,1.4,2.6,Yes,633,NA,11,4.14
2,2350,2004-03-15T12:30:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,18777,6.2,6.5,Yes,4045,NA,13,6.38
2,2351,2004-03-15T13:00:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,8100,2.4,2.8,Yes,4045,NA,13,6.38
2,2352,2004-03-15T14:45:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,2139,1.6,2.4,Yes,635,NA,13.5,4.65
2,2353,2004-03-16T10:30:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,8496,6.8,6.8,Yes,4047,NA,13,4.45
2,2354,2004-03-16T11:21:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,3692,2.8,2.8,Yes,4047,NA,13,4.45
2,2355,2004-03-16T14:20:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,1971,1.4,2.4,Yes,637,NA,12,2.41
2,2356,2004-03-17T10:45:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,1713,1.1,2.4,Yes,631,NA,11,2.84
2,2357,2004-03-17T12:55:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,4116,2.9,2.6,Yes,4041,NA,14,5.27
2,2358,2004-03-17T13:00:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,10163,6.5,7.2,Yes,4041,NA,14,5.27
2,2359,2004-03-18T10:45:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,9031,7.2,7.2,Yes,4037,NA,13.5,4.9
2,2360,2004-03-18T10:45:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,2572,2.7,2.7,Yes,4037,NA,13.5,4.9
2,2361,2004-03-18T12:30:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,2295,1.2,2.9,Yes,637,NA,11,3.04
2,2362,2004-03-19T10:15:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,3944,3.7,3.6,Yes,5035,NA,14,4.95
2,2363,2004-03-19T10:45:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,10819,6.7,7.9,Yes,5035,NA,14,4.95
2,2364,2004-03-19T13:15:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,2037,1,2.3,Yes,635,NA,NA,2.72
2,2365,2004-03-20T09:00:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,9128,6.8,7.5,Yes,5045,NA,13,4.36
2,2366,2004-03-20T09:30:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,NA,3.7,3.8,Yes,5045,NA,13,4.36
2,2367,2004-03-20T11:15:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,1849,1,2.4,Yes,635,NA,10,2.5
2,2368,2004-03-21T13:15:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,"Trap functioning, but not normally",11848,6.7,6.8,Yes,5057,NA,13.5,4.79
2,2369,2004-03-21T14:00:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,NA,3.3,3.3,Yes,5057,NA,13.5,4.79
2,2370,2004-03-21T15:15:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,"Trap functioning, but not normally",2183,0,1.4,Yes,637,NA,11.5,2.59
2,2371,2004-03-22T11:15:00Z,Herringer Riffle,Herringer_east,End trapping,Processed fish,Trap functioning normally,9723,7.1,0,Yes,6278,NA,12,3.38
2,2372,2004-03-22T12:15:00Z,Herringer Riffle,Herringer_west,End trapping,Processed fish,Trap functioning normally,NA,3.5,0,Yes,6278,NA,12,3.38
2,2373,2004-03-22T13:15:00Z,Eye Riffle,Eye riffle_north,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2.2,Yes,628,NA,11,2.56
2,2374,2004-03-23T11:00:00Z,Eye Riffle,Eye riffle_north,Unplanned restart,Processed fish,Trap stopped functioning,1321,0,1.8,Yes,631,NA,9.5,1.84
2,2375,2004-03-23T14:30:00Z,Herringer Riffle,Herringer_east,Start trap & begin trapping,Not applicable,Trap not in service,0,NA,7.9,Yes,10071,NA,11,3.75
2,2376,2004-03-23T14:45:00Z,Herringer Riffle,Herringer_west,Start trap & begin trapping,Not applicable,Trap not in service,NA,NA,4.4,Yes,10071,NA,11,3.75
2,2377,2004-03-24T10:45:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,7925,5.8,8,Yes,10075,NA,10,2.7
2,2378,2004-03-24T11:15:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,5092,4.2,4.2,Yes,10075,NA,10,2.7
2,2379,2004-03-24T13:15:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,1288,0,2.3,Yes,635,NA,11,1.56
2,2380,2004-03-25T10:45:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,"Trap functioning, but not normally",5720,3.7,4.6,Yes,10082,NA,10,3.68
2,2381,2004-03-25T11:45:00Z,Herringer Riffle,Herringer_east,End trapping,Processed fish,Trap functioning normally,9772,5.7,0,Yes,10082,NA,10,3.68
2,2382,2004-03-25T14:30:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,"Trap functioning, but not normally",1260,0.3,2.3,Yes,642,NA,9,2.38
2,2383,2004-03-26T10:00:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,5040,4.2,4,Yes,8605,NA,9,2.66
2,2384,2004-03-26T12:30:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,"Trap functioning, but not normally",1690,0.9,1.8,Yes,635,NA,9,2.33
2,2385,2004-03-27T13:30:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,6097,3.8,3.9,Yes,5558,NA,10.5,2.88
2,2386,2004-03-27T14:30:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3755,0.8,1,Yes,638,NA,11,2.18
2,2387,2004-03-28T10:00:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,968,0.7,0.8,Yes,633,NA,9.5,2.88
2,2388,2004-03-28T10:15:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,3900,3,3,Yes,4303,NA,10,3.57
2,2389,2004-03-29T10:15:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,3522,2.4,2.7,Yes,4043,NA,11,3.58
2,2390,2004-03-29T10:45:00Z,Herringer Riffle,Herringer_east,Start trap & begin trapping,Not applicable,Trap not in service,0,NA,6.9,Yes,4043,NA,11,3.58
2,2391,2004-03-29T12:45:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,1271,0.5,2.5,Yes,633,NA,11,3.86
2,2392,2004-03-30T10:15:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,NA,5.3,5.8,Yes,3525,NA,11.5,3.65
2,2393,2004-03-30T11:15:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,3959,2.4,2.6,Yes,3525,NA,11.5,3.65
2,2394,2004-03-30T13:00:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,1296,0.2,2.6,Yes,635,NA,11.5,3.11
2,2395,2004-03-31T10:15:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,2870,5,5.4,Yes,3034,NA,11,2.78
2,2396,2004-03-31T10:30:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,7723,1.4,1.4,Yes,3034,NA,11,2.78
2,2397,2004-03-31T12:45:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,"Trap functioning, but not normally",1455,0.8,2.3,Yes,634,NA,10.5,1.53
2,2398,2004-04-01T10:30:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,2156,1.2,2.7,Yes,2531,NA,11.5,2.43
2,2399,2004-04-01T11:15:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,NA,3.9,5.6,Yes,2531,NA,11.5,2.43
2,2400,2004-04-01T13:30:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,1361,0.3,2.2,Yes,631,NA,11.5,1.61
2,2402,2004-04-03T10:00:00Z,Herringer Riffle,Herringer_west,Unplanned restart,Processed fish,Trap stopped functioning,8202,NA,3.6,Yes,5034,NA,12,NA
2,2401,2004-04-03T10:00:00Z,Herringer Riffle,Herringer_east,End trapping,Processed fish,Trap stopped functioning,15100,0,NA,Yes,7049,NA,NA,NA
2,2403,2004-04-03T12:30:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,1319,0.1,1.8,Yes,634,NA,12,0.8
2,2404,2004-04-04T11:00:00Z,Herringer Riffle,Herringer_west,End trapping,No catch data; fish released,Trap stopped functioning,NA,NA,NA,No,7049,NA,NA,NA
2,2405,2004-04-04T15:30:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,1160,0,1.3,Yes,639,NA,13,3.8
2,2406,2004-04-05T10:45:00Z,Herringer Riffle,Herringer_east,Start trap & begin trapping,Not applicable,Trap not in service,NA,NA,4.4,Yes,9153,NA,NA,4.15
2,2407,2004-04-05T12:30:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,967,0.3,2.4,Yes,643,NA,10.5,1.43
2,2408,2004-04-06T10:15:00Z,Eye Riffle,Eye riffle_north,Unplanned restart,Processed fish,Trap stopped functioning,1084,0,2,Yes,645,NA,10.5,0.46
2,2409,2004-04-06T12:45:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,7075,4.6,5.2,Yes,11145,NA,12.5,4.29
2,2410,2004-04-07T14:15:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,"Trap functioning, but not normally",7275,4.6,NA,Yes,12638,NA,12,2.96
2,2411,2004-04-07T15:30:00Z,Eye Riffle,Eye riffle_north,Unplanned restart,Processed fish,Trap stopped functioning,874,0,0.7,Yes,638,NA,13,1.42
2,2412,2004-04-08T14:15:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,"Trap functioning, but not normally",6923,4.9,5.2,Yes,12540,NA,12.5,2.55
2,2413,2004-04-10T10:30:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,13713,6,6,Yes,10288,NA,12,NA
2,2414,2004-04-10T12:30:00Z,Eye Riffle,Eye riffle_north,Unplanned restart,Processed fish,Trap stopped functioning,352,0,2,Yes,640,NA,12,NA
2,2415,2004-04-11T11:00:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,925,6.4,6.3,Yes,9272,NA,12,NA
2,2416,2004-04-11T12:30:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,1185,0.5,NA,Yes,642,NA,12,NA
2,2417,2004-04-12T11:15:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,NA,4.7,5.9,Yes,7523,NA,12,5.09
2,2418,2004-04-12T13:30:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,1575,0.5,2.6,Yes,643,NA,12.5,2.88
2,2419,2004-04-13T13:15:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,9030,6.2,5.9,Yes,7073,NA,12,3.48
2,2420,2004-04-13T14:30:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,1771,0.8,2.2,Yes,643,NA,12.5,1.43
2,2421,2004-04-14T11:15:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,"Trap functioning, but not normally",7014,4.9,6.2,Yes,7773,NA,12,2.69
2,2422,2004-04-14T13:45:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,1600,0.9,2.4,Yes,643,NA,12,1.17
2,2423,2004-04-15T12:45:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,8600,5.1,5.4,Yes,10086,NA,11,2.57
2,2424,2004-04-15T14:15:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,1806,0.2,2.2,Yes,646,NA,12,1.48
2,2425,2004-04-17T12:45:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,13981,4.9,5.1,Yes,7447,NA,11.2,2.77
2,2426,2004-04-17T14:45:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,1225,0,3.3,Yes,637,NA,12,1.68
2,2427,2004-04-19T11:00:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,"Trap functioning, but not normally",11131,3.5,4.9,Yes,4266,NA,NA,3.1
2,2428,2004-04-19T13:15:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,2609,0,2.7,Yes,363,NA,NA,1.02
2,2429,2004-04-20T11:15:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,"Trap functioning, but not normally",5825,3.6,7.5,Yes,3528,NA,NA,4.48
2,2430,2004-04-20T14:30:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,2354,1,2.1,Yes,636,NA,NA,1.33
2,2431,2004-04-22T14:30:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,20318,6,6,Yes,2528,NA,NA,3.83
2,2432,2004-04-22T15:30:00Z,Eye Riffle,Eye riffle_north,Unplanned restart,Processed fish,Trap stopped functioning,2480,0,2.7,Yes,636,NA,NA,2.11
2,2433,2004-04-23T14:30:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,8203,5.6,6.2,Yes,2317,NA,NA,4.34
2,2434,2004-04-24T09:45:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,1717,0,1.8,Yes,638,NA,NA,1.66
2,2435,2004-04-24T11:00:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,6893,6,6.4,Yes,2120,NA,NA,3.26
2,2436,2004-04-26T13:30:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,15680,4.6,4.8,Yes,1725,NA,16,4.25
2,2437,2004-04-26T14:45:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,"Trap functioning, but not normally",1712,0,2.4,Yes,635,NA,14.5,3.36
2,2438,2004-04-27T10:00:00Z,Herringer Riffle,Herringer_west,Start trap & begin trapping,Not applicable,Trap not in service,NA,NA,NA,Yes,1717,NA,16,2.01
2,2439,2004-04-27T10:30:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,5970,NA,NA,Yes,1717,NA,16,2.01
2,2440,2004-04-27T13:15:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,"Trap functioning, but not normally",1588,0.5,2.1,Yes,637,NA,15,1.01
2,2441,2004-04-28T12:20:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,5867,3.9,3.8,Yes,1726,NA,15.5,3.28
